nodegoat ID,Object ID,Name,Region,[GPS Location] Geometry
ngKR2G48wLxC5LhauLT29zhblLe,13971024,Crucoli - Cozzo del Lampo,Calabria,"{""type"": ""Point"", ""coordinates"": [17.002026, 39.438402]}"
ngAH4E08mBHS5BxukBT8mpxzbBu,13971040,Cirò Marina - Casoppero,Calabria,"{""type"": ""Point"", ""coordinates"": [17.121478, 39.368579]}"
ngHO4H78tHuZ9IeHrI852weciHV,13971047,Cirò Marina - Muzzunetti,Calabria,"{""type"": ""Point"", ""coordinates"": [17.086324, 39.339972]}"
ngLS5X18xLyDyMifvLU95aiYmLZ,13971051,Cerenzia - Cerenzia Vecchia,Calabria,"{""type"": ""Point"", ""coordinates"": [16.813419, 39.257954]}"
ngNU5Z38zOUFaOklxNW15ckOoOh,13971053,Casabona - Zinga,Calabria,"{""type"": ""Point"", ""coordinates"": [16.912731, 39.259316]}"
ngTA5B98fUqLeUqPdVM7eiqsuUn,13971059,Casabona - Cavaddotero,Calabria,"{""type"": ""Point"", ""coordinates"": [16.957132, 39.27189]}"
ngXE6F38jXuPkYuLhZG14muMyXL,13971063,Strongoli - Cersi del Russo,Calabria,"{""type"": ""Point"", ""coordinates"": [17.040516, 39.25533]}"
ngZG6H58lAQRmAwVjA635owAaAt,13971065,Strongoli - Zigari/Cassana,Calabria,"{""type"": ""Point"", ""coordinates"": [17.048284, 39.275398]}"
ngEL7y08qEbWoFbEoFd85tbdfEy,13971070,Strongoli - Campo Sportivo,Calabria,"{""type"": ""Point"", ""coordinates"": [17.055319, 39.26922]}"
ngGN7w28sHNY3HdGqHP02vdThHU,13971072,Strongoli - Pianette,Calabria,"{""type"": ""Point"", ""coordinates"": [17.060755, 39.265608]}"
ngJQ7z58vJgB8KghtLS39ygakKd,13971075,Strongoli - Cimitero,Calabria,"{""type"": ""Point"", ""coordinates"": [17.061821, 39.262173]}"
ngLS7b78xMCD2MiXvMk58aiEmMf,13971077,Strongoli - Vigna del Principe,Calabria,"{""type"": ""Point"", ""coordinates"": [17.051492, 39.267744]}"
ngPW8f18bPGH3QmDzQo9zemMqRD,13971081,Strongoli - Gallicello,Calabria,"{""type"": ""Point"", ""coordinates"": [17.060227, 39.268844]}"
ngVC8t78hXCNhWsJfWE59ksAwWJ,13971087,Strongoli - Via Bengasi,Calabria,"{""type"": ""Point"", ""coordinates"": [17.049257, 39.265832]}"
ngXE8v98jXkPjYuThZG79muYyYr,13971089,Cotronei - Timpone del Gigante,Calabria,"{""type"": ""Point"", ""coordinates"": [16.742679, 39.163163]}"
ngBI9v38nDST7CyvlCK1oqyCcBv,13971093,Santa Severina - Serra dell'Aranco,Calabria,"{""type"": ""Point"", ""coordinates"": [16.939542, 39.160662]}"
ngDK9b58pDKVnEaDnEW39saWeDx,13971095,Roccabernarda - Timpa della Zita,Calabria,"{""type"": ""Point"", ""coordinates"": [16.89778, 39.116809]}"
ngOV0G28aObGbPlAyQH06dlLpOC,13971102,Santa Severina - Alieci,Calabria,"{""type"": ""Point"", ""coordinates"": [16.903317, 39.115917]}"
ngQX0I48cRXIcRnQaSZ2cfnlrRE,13971104,Santa Severina - Monte Fuscaldo,Calabria,"{""type"": ""Point"", ""coordinates"": [16.9016, 39.131698]}"
ngSZ0q68eSJKcTpGcSL41hpPtDG,13971106,Cutro - Guidonello,Calabria,"{""type"": ""Point"", ""coordinates"": [17.00035, 39.056692]}"
ngUB0M88gUBM8VrQeWN60jrRvUI,13971108,Cutro - Catalano,Calabria,"{""type"": ""Point"", ""coordinates"": [17.013053, 39.072886]}"
ngWD1E08iWDO4XtOgW182ltBxHK,13971110,Crotone - Vituso,Calabria,"{""type"": ""Point"", ""coordinates"": [17.005586, 39.086045]}"
ngCJ1Y68oCpU6DzQmC746rzxdNQ,13971116,Scandale - Serre di Galoppà,Calabria,"{""type"": ""Point"", ""coordinates"": [17.015757, 39.112622]}"
ngGN2G08sGNY1HdOqGZ82vdZhGa,13971120,Scandale - Santa Domenica,Calabria,"{""type"": ""Point"", ""coordinates"": [17.037085, 39.112555]}"
ngKR2G48wLxC5LhauLT28zhflLY,13971124,Cutro - Manche della Vozza,Calabria,"{""type"": ""Point"", ""coordinates"": [17.067126, 39.014923]}"
ngSZ3O28eSJK2TpAcS302hpHtTG,13971132,Isola di Capo Rizzuto - Casa Soverito,Calabria,"{""type"": ""Point"", ""coordinates"": [17.048032, 38.931638]}"
ngZG3D98lZwR2AwDjZy73owMaAN,13971139,Isola Capo Rizzuto - La Vinella,Calabria,"{""type"": ""Point"", ""coordinates"": [17.104187, 38.950848]}"
ngLS5X18xLyDyMifvLU96aiUmLf,13971151,Crucoli - Piano di Mazza,Calabria,"{""type"": ""Point"", ""coordinates"": [17.021208, 39.467666]}"
ngNU5Z38zOUFaOklxNW16ckioOB,13971153,Cirò Marina - Santuario di Punta Alice,Calabria,"{""type"": ""Point"", ""coordinates"": [17.146425, 39.396428]}"
ngEL4I48qELWpFbWoFd26tbJfGS,13977844,Cirò Marina - Taverna,Calabria,"{""type"": ""Point"", ""coordinates"": [17.114073, 39.363445]}"
ngGN4G68sHXY9HdYqHP4svdLhIU,13977846,Cirò Marina - Castello Sabatini,Calabria,"{""type"": ""Point"", ""coordinates"": [17.11061, 39.363336]}"
ngIP4I88uJvAtJfIsIh69xfRjIc,13977848,Verzino - Contrada Salemi,Calabria,"{""type"": ""Point"", ""coordinates"": [16.854015, 39.314317]}"
ngQX5Y68cSXIdRnoaR749fnlrRE,13977856,Casabona - Contrada Vitravo,Calabria,"{""type"": ""Point"", ""coordinates"": [16.918263, 39.259774]}"
ngYF6G48kYFQlZvUiY529nvpzZs,13977864,Marina di Strongoli - Contrada Gangemi,Calabria,"{""type"": ""Point"", ""coordinates"": [17.10025608899908, 39.23331837128406]}"
ngQX8g28cQHI7RnUaR303fnZrQk,13977882,Strongoli - Serpito,Calabria,"{""type"": ""Point"", ""coordinates"": [17.100582, 39.211532]}"
ngBI9v38nDST7CyrlDK1lqyscCv,13977893,Strongoli - Fasana,Calabria,"{""type"": ""Point"", ""coordinates"": [17.117748, 39.211931]}"
ngEL9y68qFLWpFbAoFN40tbFfEy,13977896,Crotone - località Bucchi,Calabria,"{""type"": ""Point"", ""coordinates"": [17.106891, 39.190232]}"
ngHO9b98tIeZrIeDrIg72weWiJV,13977899,Belvedere Spinello,Calabria,"{""type"": ""Point"", ""coordinates"": [16.892222, 39.208544]}"
ngOV0G28aObGbPlSyO30bdlDpOC,13977902,Belvedere Spinello - Contrada Petrarizzo,Calabria,"{""type"": ""Point"", ""coordinates"": [16.904453, 39.220896]}"
ngRY0p58dTYJ9SoVbSK35goGsCF,13977905,Crotone - Gabella,Calabria,"{""type"": ""Point"", ""coordinates"": [17.107786, 39.164853]}"
ngDK1D78pDUV9EaZnEW51saAeER,13977917,Crotone - Giammiglione,Calabria,"{""type"": ""Point"", ""coordinates"": [17.06017, 39.109641]}"
ngGN2G08sGNY1HdCqHP83vdHhGa,13977920,Crotone - località Vela,Calabria,"{""type"": ""Point"", ""coordinates"": [17.081113, 39.099467]}"
ngIP2E28uJPA3JfcsIh05xfhjJc,13977922,Crotone - Masseria di Serre del Vituso,Calabria,"{""type"": ""Point"", ""coordinates"": [17.007127, 39.09264]}"
ngZG3D98lZwR2AwHjZS74owSaZt,13977939,Crotone - Semaforo,Calabria,"{""type"": ""Point"", ""coordinates"": [17.162266, 39.033944]}"
ngKR5W08wLBC0LheuKj8xzhZlMY,13977950,Crotone - Capo Colonna,Calabria,"{""type"": ""Point"", ""coordinates"": [17.191405, 39.027643]}"
ngYF6G48kYFQlZvUiY529nvDzAM,13977964,Crotone - Carbonara,Calabria,"{""type"": ""Point"", ""coordinates"": [17.092797, 39.023708]}"
ngEL7y08qEbWoFbEoEX8otbdfEy,13977970,Isola di Capo Rizzuto - Sant'Andrea 1,Calabria,"{""type"": ""Point"", ""coordinates"": [17.093055, 39.014972]}"
ngSZ8q48eUJKeTpqcT525hpjtSm,13977984,Isola di Capo Rizzuto - Sant'Andrea 2,Calabria,"{""type"": ""Point"", ""coordinates"": [17.086446, 39.009237]}"
ngMT5Y28yNjEzNjIwM30wbjBnMA,13990652,Kokar,Ionia,"{""type"": ""Point"", ""coordinates"": [26.560951467665, 38.144402132994]}"
ngNU5Z38zOUFaOkVxOW16ckioOB,14000753,Tmolos,Lydia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.02779325404993, 38.48821941507316], [27.92998465203766, 38.49587484110026], [27.860121364885774, 38.48493826921384], [27.816806126851564, 38.469624280007736], [27.75532643415968, 38.45321282465076], [27.723189322069317, 38.424757457434595], [27.688257678493382, 38.41052556792496], [27.653326023757785, 38.408335799656754], [27.58066820512039, 38.39738595286005], [27.517791246684055, 38.38862488115282], [27.48146233736369, 38.37438587570324], [27.43674983358838, 38.35904842780468], [27.443736162302255, 38.326171524591985], [27.425571707642828, 38.306438221032096], [27.4283662391301, 38.26914955201897], [27.414393581699045, 38.24610874607481], [27.42137986204057, 38.22525599393552], [27.397567593554783, 38.20175835519177], [27.424115642672433, 38.18748263876088], [27.519129750219747, 38.19407179197208], [27.58060946202235, 38.1973661480917], [27.63100341918442, 38.20724829792934], [27.69108584613519, 38.20505238161775], [27.748373740192164, 38.19516993688197], [27.788894446451568, 38.17649943989511], [27.816759168879567, 38.17837232450787], [27.82793729482342, 38.17947069323501], [27.857279875597186, 38.212414057545345], [27.881259086984983, 38.230316682297826], [27.970684094539052, 38.255556952563694], [28.00980753534327, 38.2643341227282], [28.065698174459328, 38.25336248863667], [28.097835286549696, 38.24348660659149], [28.102027083777983, 38.22702382138729], [28.060109111488288, 38.20506764396623], [28.12298609978612, 38.17761308515145], [28.155597672457475, 38.186215764726995], [28.204501973462754, 38.196099422999225], [28.207296504948257, 38.22244928730285], [28.197515644747227, 38.25098420767981], [28.236639085553183, 38.24440021996893], [28.29113248565852, 38.224644666350855], [28.325976409630524, 38.22557794079168], [28.373483492030033, 38.18495297961681], [28.41195725056468, 38.17916755382507], [28.44269709691068, 38.16928159812511], [28.54050569892295, 38.16928159812511], [28.599190860130932, 38.17587238426452], [28.639711566677903, 38.1659859815546], [28.66765688153836, 38.19344489995484], [28.610869428461488, 38.25456584743293], [28.581526847856622, 38.29515192355757], [28.53541707833688, 38.33461930187653], [28.48511551158882, 38.35763201750214], [28.39429307374311, 38.398160448044194], [28.33141611530675, 38.42443701187784], [28.22103212160792, 38.456175109744606], [28.12601805108286, 38.47039800272546], [28.053360232445474, 38.485711827584424]]}]}"
ngOV5A48aOFGzPlWyP525dlPpOi,14000754,Messogis,Lydia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.861895172276657, 38.04862754367613], [28.84371950158286, 38.069543561735486], [28.754889573516664, 38.078495816541135], [28.700362881268575, 38.101603745051506], [28.5986553332977, 38.12684817435621], [28.506379499367743, 38.140044871682136], [28.444862276747216, 38.15543800252061], [28.3945300036936, 38.14884134419185], [28.36936380697938, 38.13894520434468], [28.337207058255306, 38.11254901563257], [28.299457853465867, 38.072936855662334], [28.244931224325313, 38.060828858491305], [28.176423408224817, 38.09604655796767], [28.10265887169612, 38.11378111177726], [28.0579190734268, 38.09947943838594], [28.00618868167757, 38.109380895093096], [27.964245122360147, 38.11158103100621], [27.915310968002213, 38.08297402318459], [27.853793745381754, 38.08297402318459], [27.7880821666742, 38.08297402318459], [27.702796926224238, 38.06976701216874], [27.595141770067613, 38.04444691308427], [27.509856486246807, 38.02792909069797], [27.47258928639479, 38.01149103602185], [27.413868301165536, 37.99055841000528], [27.378915333767484, 37.97513054661947], [27.356545434633688, 37.93764937610192], [27.363536028113657, 37.902355511262854], [27.41526641986121, 37.87145948791485], [27.45581186204359, 37.876977585685594], [27.489366710746005, 37.89683931503593], [27.52152344075111, 37.908974400998176], [27.557874526844785, 37.91338666338916], [27.60261432511416, 37.892426060394754], [27.67671464047396, 37.88028825020744], [27.748018693965772, 37.87256314479902], [27.803943441802005, 37.864837229270464], [27.886432451426966, 37.86594098328399], [27.9437553179605, 37.86594098328399], [28.05001233884869, 37.86483723146877], [28.13809381669165, 37.880288252405265], [28.238758362797228, 37.904561880451354], [28.31425678630913, 37.935444011726304], [28.41072697632768, 37.935444011726304], [28.451272418508413, 37.9211074917706], [28.564520032878193, 37.91779866711185], [28.617648543323185, 37.92882750372847], [28.690350715510537, 37.945367657111845], [28.747673582042466, 37.95749473721068], [28.811987042055932, 37.95859709976816], [28.874902383372188, 37.95859709976816], [28.900068519897275, 37.96851761821604], [28.925234656424067, 37.983946871685035], [28.926632775119742, 38.00598303549569], [28.87769862076348, 38.03572135387975], [28.862319315107957, 38.04563144463921]]}]}"
ngXE3B78jZEPjYuFhXG51muKyXL,14008637,Perperene,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.962332, 39.240505]}"
ngUB6C08gVBMfVroeWN83jrpvVI,14080860,Isola di Capo Rizzuto - Casa Pullano,Calabria,"{""type"": ""Point"", ""coordinates"": [17.09842, 38.988889]}"
ngXE6F38jXuPjYurhY416muMyXL,14080863,Isola di Capo Rizzuto - Casa Iedà 1,Calabria,"{""type"": ""Point"", ""coordinates"": [17.093885, 38.98415]}"
ngHO7x38tJYZ8IeVrIQ1uweIiHb,14080873,Isola di Capo Rizzuto - Casa Iedà 2,Calabria,"{""type"": ""Point"", ""coordinates"": [17.090536, 38.984089]}"
ngSZ8q48eUJKcTpicSB25hpFtUG,14080884,Isola di Capo Rizzuto - Casa Ryillo,Calabria,"{""type"": ""Point"", ""coordinates"": [17.091315, 38.984755]}"
ngYF9w08kZvQlZvYiZR81nvHzYs,14080890,Isola di Capo Rizzuto - Torre Bugiafro,Calabria,"{""type"": ""Point"", ""coordinates"": [17.119286, 38.974089]}"
ngBI9v38nDITmCyTlBK18qyacCv,14080893,Isola Capo Rizzuto - Cappella Santa Barbara,Calabria,"{""type"": ""Point"", ""coordinates"": [17.113969, 38.971224]}"
ngEL9y68qFLWoFbEoEN4otbTfGS,14080896,Isola di Capo Rizzuto - Pedocchiella,Calabria,"{""type"": ""Point"", ""coordinates"": [17.071354, 38.965681]}"
ngWD1E08iWNO0XtAgYP85ltTxHK,14080910,Isola di Capo Rizzuto - Costiere 1,Calabria,"{""type"": ""Point"", ""coordinates"": [17.122724, 38.95894]}"
ngLS5X18xLyDxMiLvLU9waiYmLZ,14080951,Isola di Capo Rizzuto - Costiere 2,Calabria,"{""type"": ""Point"", ""coordinates"": [17.137229, 38.964013]}"
ngIP7y48uJvA7JfQsIR2txfdjKW,14085574,Crotone - Le Castella,Calabria,"{""type"": ""Point"", ""coordinates"": [17.021728, 38.907524]}"
ngWD8u88iXNOgXtSgXv61ltXxWq,14085588,Isola di Capo Rizzuto - Bosco Fratte,Calabria,"{""type"": ""Point"", ""coordinates"": [17.126371, 38.940739]}"
ngQX5Y68cSXIdRngaQZ41fnFrRE,14085656,Isola di Capo Rizzuto - Bosco Verde,Calabria,"{""type"": ""Point"", ""coordinates"": [17.12815, 38.939904]}"
ngZG6H58lAQR5AwpjAS30owMaAN,14085665,Isola di Capo Rizzuto - Torre Cannone,Calabria,"{""type"": ""Point"", ""coordinates"": [17.157728, 38.948657]}"
ngHO7x38tJYZ7IefrHQ16weWiHV,14085673,Crucoli - Elo,Calabria,"{""type"": ""Point"", ""coordinates"": [16.964089, 39.413738]}"
ngMT7c88yMzE1NjEwOF69bjNnNg,14085678,Umbriatico - Favata,Calabria,"{""type"": ""Point"", ""coordinates"": [16.926572, 39.342753]}"
ngTA8r58fUgLdUqBdUs36iqCuUn,14085685,Umbriatico - Martorana,Calabria,"{""type"": ""Point"", ""coordinates"": [16.984543, 39.333151]}"
ngWD8u88iXNOgXtSgXF61ltTxYK,14085688,Cirò Marina - Briso,Calabria,"{""type"": ""Point"", ""coordinates"": [17.118619, 39.359241]}"
ngCJ9a48oCzUnDzKmEL25rzPdCQ,14085694,Cirò Marina - Bivio Alice,Calabria,"{""type"": ""Point"", ""coordinates"": [17.106861, 39.373044]}"
ngIP7y48uJvA7JfQsIB24xfhjIc,14085774,Hierakome,Karia,"{""type"": ""Point"", ""coordinates"": [28.04462, 37.389566]}"
ngSZ3O28eSJK4TpqcTB05hpFtTG,14089332,Sipylos,Aiolis,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[27.27506977741052, 38.6203825099758], [27.246617002243056, 38.608340189570185], [27.224091870513913, 38.58934626929198], [27.20340592624382, 38.58953205326864], [27.18147356975402, 38.59787144508974], [27.14656022544381, 38.59045870055934], [27.134704902456946, 38.60204077766588], [27.11455085338116, 38.5774845557238], [27.1092159580362, 38.54782056664794], [27.095582336602437, 38.53437504095345], [27.09202573970722, 38.5139701335078], [27.105066594991083, 38.49402338481622], [27.12107128102315, 38.488919840832835], [27.15248788693586, 38.49123967836479], [27.192795985090243, 38.492167592465734], [27.21532109876421, 38.490311752314426], [27.23903174473662, 38.48427994171115], [27.260964092260703, 38.473142965010766], [27.27104111337931, 38.46757382685021], [27.27878507507492, 38.46562808945205], [27.29123316421035, 38.461914994611845], [27.309016148690716, 38.46423570128846], [27.32146423782606, 38.47166146085604], [27.311387213287503, 38.4855826989635], [27.30427401949564, 38.497181676922395], [27.312572745585896, 38.50414016741675], [27.334505093111403, 38.50553178484637], [27.358808505646124, 38.49950124968865], [27.381333619320145, 38.49671775489645], [27.412157459084373, 38.496253828641045], [27.43290427431006, 38.49207835790014], [27.46609917867255, 38.4827986676643], [27.496923018436803, 38.46980509389349], [27.521226430557675, 38.46516396429339], [27.5366383504398, 38.47026919042517], [27.52952515664793, 38.50367629020647], [27.514113236765837, 38.5189827015013], [27.52181919670758, 38.53706790125463], [27.543158778083185, 38.54726780350134], [27.555606867218582, 38.55514855535111], [27.53426728584293, 38.581565948556005], [27.5046289783771, 38.59731906699941], [27.462542581775924, 38.60380464055507], [27.392596176157127, 38.608436834273874], [27.357622973347706, 38.60936323713486], [27.329170198180293, 38.613068728963555], [27.287676567728937, 38.61816346772966], [27.27700677704044, 38.62094226363101]]}]}"
ngEL9y68qFVW1FbyoEN4rtbFfEy,14095796,Şaşalkale,Ionia,"{""type"": ""Point"", ""coordinates"": [27.10303829989269, 38.18104678374936]}"
ngSZ0q68eSZKeTpScTB41hpPtDG,14110006,Tragana - Ag. Triada,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.1, 38.6]}"
ngEL4I48qEVW9FbyoFd2ptbvfFy,14110044,Proskynas - Kotrona,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.172751, 38.64262]}"
ngTA5B98fUqLfUqTdUM79iqGuTH,14110059,Proskynas - Megali Rachi,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.16725, 38.621775]}"
ngOV0G28aObGaPlCyPn0zdlXpOi,14111202,Malesina - Vlichada,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.22235946763202, 38.654992981995306]}"
ngYF1o28kYlQjZvKiAR06nvNzJM,14111212,Malesina - Ag. Georgios,East Lokris,"{'object': {'nodegoat_id': 'ngYF1o28kYlQjZvKiAR06nvNzJM', 'object_id': 14111212, 'object_name': 'Malesina - Ag. Georgios', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-22T13:13:19Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Malesina - Ag. Georgios', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945198, 'object_definition_value': 'Central Greece', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12414605, 'object_definition_value': 'East Lokris', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960734, 14016048], 'object_definition_value': ['Peninsula', 'Uplands'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'The site is surrounded by fertile hills and located on the upland plateau of the Aetolyma peninsula.\r\nAt a close distance, approximately 4km NE of the town of Malesina, looted chamber tombs have been reported at the chapel of Agia Aikaterini.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814001, 13814003], 'object_definition_value': ['Excavated', 'Chance Find'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [14111202], 'object_definition_value': ['Malesina - Vlichada'], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngRY3J18dSeJ1SohbRq94gomsTF,14111231,Malesina - Goumourades,East Lokris,"{'object': {'nodegoat_id': 'ngRY3J18dSeJ1SohbRq94gomsTF', 'object_id': 14111231, 'object_name': 'Malesina - Goumourades', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-22T13:26:53Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Malesina - Goumourades', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945198, 'object_definition_value': 'Central Greece', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12414605, 'object_definition_value': 'East Lokris', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960731, 13960734], 'object_definition_value': ['Hillside', 'Peninsula'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'The Goumourades hill is located just to the west of the village of Mazi. It has a flat top and steep slopes.\r\nIt has been identified by J. Coleman during informal investigation of the area.', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814002], 'object_definition_value': ['Survey'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngTA8r58fUgLdUqjdVM3eiqYuUH,14111385,Kalapodi - Kokkalia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.9, 38.6]}"
ngUB0M88gUBMgVroeU969jrtvVo,14115108,Kalapodi - Vagia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.882222, 38.632718]}"
ngLS7b78xMCD1MiDvNE59aiYmLZ,14118677,Zeli - Ag. Georgios,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.87130355834961, 38.660165903212345]}"
ngDK4D38pEqV7EaPnDc14saSeDR,14122243,Zeli - Kvelia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.8753, 38.6621]}"
ngIP4I88uJfA3JfgsIh62xfXjJW,14132948,Megaplatanos - Sventza,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.97618865966797, 38.69269079588654]}"
ngVC6D18hXMN1WsVfVE9gksIwXJ,14132961,Agnanti - Kritharia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.881304, 38.713322]}"
ngJQ7z58vJgB7KgJtLC3uygekKX,14132975,Arkitsa - Roustiana,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.96417236328125, 38.7299828992031]}"
ngTA8r58fUgLeUqLdUM3giqCuUn,14139885,Tragana - Ag. Dimitrios,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.13958, 38.61118]}"
ngVC8t78hXCNhWstfXO59ksIwXJ,14139887,Potamies,East Lokris,"{'object': {'nodegoat_id': 'ngVC8t78hXCNhWstfXO59ksIwXJ', 'object_id': 14139887, 'object_name': 'Potamies', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2022-12-23T20:59:33Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Potamies', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945198, 'object_definition_value': 'Central Greece', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12414605, 'object_definition_value': 'East Lokris', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [13960736], 'object_definition_value': ['Agricultural plain'], 'object_definition_sources': [], 'object_definition_style': []}, '35469': {'object_description_id': 35469, 'object_definition_ref_object_id': None, 'object_definition_value': 'The site is located in the Tragana-Proskynas plain, next to the Revenikos river, at the end of a low ridge.\r\n(Coleman 2018, 91)', 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [13814002], 'object_definition_value': ['Survey'], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
ngXE8v98jXkPhYuvhX079muMyYL,14139889,Mikrovivos - Phrourion,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.1453, 38.6452]}"
ngZG9x18lAGRlAwDjAS96owMaAN,14139891,Mikrovivos - Tower,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.1506, 38.6398]}"
ngBI9v38nDITlCyFlBU15qyacBv,14139893,Kafkalo,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.14279, 38.6378]}"
ngDK9b58pDKVpEaZnEM3nsaMeDx,14139895,Mikrovivos quarry,East Lokris,"{""type"": ""Point"", ""coordinates"": [23.13586527653226, 38.64391935467506]}"
ngFM1F98rFcX2GcTpFe70ucCgGT,14145619,Ag. Triada,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.602319, 38.814082]}"
ngMT2I68yMTE6NjUwNl4xbjlnMg,14145826,Reggini - Trikorfo/Trilofo,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.689089, 38.774105]}"
ngZG6H58lAQRmAwxjBS39owOaBN,14145965,Kamena Vourla,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.773611, 38.773611]}"
